ID_Neu;Rezept_ID;Kategorie;EntityType;Name;Lateinischer Name/Typ;Region-Tags;Parent/Überbegriff;Stufe;Mix_Typ;Band-Refs;Priorität (1–5);Notizen;Preparation_Notes;Chemische Gruppe;Ingredient_List;Ingredient_Unit;Total_Weight;Cost_Estimate;Variant_Refs;Rezept_Version;Source_Type;Yield_Info;Author_Note;SensorikProfil;PhysikalischeForm;Has_Variants;Regulatorik;CITES;Cross-Refs;Illu_Path;Illu_Pfad;Has_Illu;Illu-PlH;Has_QR;QR-PlH;CITES/Regulatory;Datasheet-Status
GE_000087;;Gewürze;Stoff;Weißer Pfeffer;Piper nigrum;"Indien; Tropen";;1;;B4;4;helle Saucen;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/weisser-pfeffer.png;;0;;0;;;Todo
GE_000088;;Gewürze;Stoff;Zathar-Zatar-Sumach-Sesam;div. Gewürze/Samen;Levant;;1;;B11/B27;2;für Blend;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/zathar-zatar-sumach-sesam.png;;0;;0;;;Todo
GE_000089;;Gewürze;Stoff;Zimt (Cassia);Cinnamomum cassia/burmannii;"China; Indonesien";;1;;B5;4;Cumarinreich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/zimt-cassia.png;;0;;0;;;Todo
GE_000090;;Gewürze;Stoff;Zimt (Ceylon);Cinnamomum verum;Sri Lanka;;1;;B5;5;Cumarinarm;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/zimt-ceylon.png;;0;;0;;;Todo
GE_000091;;Gewürze;Stoff;Zitronengras;Cymbopogon citratus;SE-Asien;;1;;B11;4;citral;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/zitronengras.png;;0;;0;;;Todo
GE_000092;;Gewürze;Stoff;7 Pot Douglah;Capsicum chinense '7 Pot Douglah';"Trinidad; Karibik";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/7-pot-douglah.png;;0;;0;;—;Todo
GE_000093;;Gewürze;Stoff;Aji Amarillo;Capsicum baccatum 'Amarillo';"Peru; Anden";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/aji-amarillo.png;;0;;0;;—;Todo
GE_000094;;Gewürze;Stoff;Aji Charapita;Capsicum chinense 'Charapita';"Peru; Amazonas";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/aji-charapita.png;;0;;0;;—;Todo
GE_000095;;Gewürze;Varietät;Ají Amarillo;Capsicum baccatum;Peru;Chili;2;;B8;3;fruchtig, gelb;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/aji-amarillo.png;;0;;0;;LM-Standard;Todo
GE_000096;;Gewürze;Stoff;Aleppo (Halaby) Pepper;Capsicum annuum 'Aleppo';"Aleppo; Syrien / Gaziantep; Türkei";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/aleppo-halaby-pepper.png;;0;;0;;—;Todo
GE_000097;;Gewürze;Stoff;Ambrette Seed CO₂;Abelmoschus moschatus (CO₂-Extrakt);Indien;Samenaroma;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ambrette-seed-co2.png;;0;;0;;—;Todo
GE_000098;;Gewürze;Stoff;Andaliman;Zanthoxylum acanthopodium;"Sumatra; Indonesien";Szechuan-/Zitruspfeffer;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/andaliman.png;;0;;0;;—;Todo
GE_000099;;Gewürze;Varietät;Andaliman Pfeffer;Zanthoxylum acanthopodium;Sumatra;Pfefferalternative;2;;B4;3;zitronig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/andaliman-pfeffer.png;;0;;0;;LM-Standard;Todo
GE_000100;;Gewürze;Varietät;Anis;Pimpinella anisum;Mittelmeer;Anis;2;;B9;3;anisig, süß;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/anis.png;;0;;0;;LM-Standard;Todo
GE_000101;;Gewürze;Stoff;Anis;Pimpinella anisum;"Mittelmeerraum; Mitteleuropa";Brotgewürz;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/anis.png;;0;;0;;—;Todo
GE_000102;;Gewürze;Varietät;Anis grün;Pimpinella anisum;Europa;Brotgewürz;2;;B9;3;anisig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/anis-gruen.png;;0;;0;;LM-Standard;Todo
GE_000103;;Gewürze;Varietät;Annatto (Achiote);Bixa orellana;Lateinamerika;Annatto;2;;B27;3;rot färbend;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/annatto-achiote.png;;0;;0;;LM-Standard;Todo
GE_000104;;Gewürze;Stoff;Bananenblüte (kulinarisch);Musa spp. (Infloreszenz);Süd-/Südostasien;Aromatische Blüten;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bananenbluete-kulinarisch.png;;0;;0;;—;Todo
GE_000105;;Gewürze;Stoff;Bergamotte FCF;Citrus × bergamia (furocumarinfrei);"Kalabrien; Italien";Zitrusöl (FCF);2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bergamotte-fcf.png;;0;;0;;—;Todo
GE_000106;;Gewürze;Stoff;Bergamotte FCF;Citrus × bergamia (Öl FCF);Kalabrien;Zitrusöl;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bergamotte-fcf.png;;0;;0;;—;Todo
GE_000107;;Gewürze;Varietät;Bhut Jolokia;Capsicum chinense;Indien;Chili;2;;B8;5;geist-pfeffer;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bhut-jolokia.png;;0;;0;;LM-Standard;Todo
GE_000108;;Gewürze;Stoff;Bhut Jolokia (Ghost Pepper);Capsicum chinense × frutescens 'Bhut Jolokia';"Assam; Indien";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bhut-jolokia-ghost-pepper.png;;0;;0;;—;Todo
GE_000109;;Gewürze;Stoff;Bitterorange Leaf Absolute;C. × aurantium (Leaf Abs.);Tunesien;Absolue (Blatt);2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bitterorange-leaf-absolute.png;;0;;0;;—;Todo
GE_000110;;Gewürze;Stoff;Bitterorange Petitgrain;Citrus × aurantium (Blatt/Twigs Destillat);Mittelmeer;Zitrus-Oleo/Dest.;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bitterorange-petitgrain.png;;0;;0;;—;Todo
GE_000111;;Gewürze;Stoff;Bockshornklee;Trigonella foenum‑graecum;"Südosteuropa; Balkan";Brotgewürz;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bockshornklee.png;;0;;0;;—;Todo
GE_000112;;Gewürze;Stoff;Borneo Wildpfeffer;Piper spp.;Borneo;Wilder Pfeffer;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/borneo-wildpfeffer.png;;0;;0;;—;Todo
GE_000113;;Gewürze;Varietät;Brazil Black;Piper nigrum (Pará);Brasilien;Schwarzer Pfeffer;2;;B4;2;rustikal;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/brazil-black.png;;0;;0;;lebensmittelstandard;Todo
GE_000114;;Gewürze;Stoff;Broom/Genêt Absolue;Spartium junceum (Absolue);Mittelmeer;Duft-Blüte;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/broom-genet-absolue.png;;0;;0;;—;Todo
GE_000115;;Gewürze;Mischung;Brotgewürz-Mischung (AT klassisch);Fenchel·Kümmel·Koriander·Anis (Blend);"Österreich; Süddeutschland";Mischung;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/brotgewuerz-mischung-at-klassisch.png;;0;;0;;—;Todo
GE_000116;;Gewürze;Varietät;Brotkümmel;Carum carvi;Europa;Brotgewürz;2;;B9;3;klassisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/brotkuemmel.png;;0;;0;;LM-Standard;Todo
GE_000117;;Gewürze;Stoff;Buddhas Hand (Zitrus);Citrus medica var. sarcodactylis (Frucht);"China; Indien";Exotische Frucht;2;;B9;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/buddhas-hand-zitrus.png;;0;;0;;—;Todo
GE_000118;;Gewürze;Stoff;Buddhas Hand Öl;Citrus medica var. sarcodactylis (Öl);China;Zitrusöl;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/buddhas-hand-oel.png;;0;;0;;—;Todo
GE_000119;;Gewürze;Stoff;Calamansi Öl;Citrofortunella microcarpa (Öl);Philippinen;Zitrusöl;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/calamansi-oel.png;;0;;0;;—;Todo
GE_000120;;Gewürze;Stoff;Camucamu;Myrciaria dubia (Frucht);"Amazonas; Peru/Brasilien";Exotische Frucht;2;;B9;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/camucamu.png;;0;;0;;—;Todo
GE_000121;;Gewürze;Varietät;Canella (Weiße Zimtrinde);Canella winterana;Karibik;Gewürzrinde;2;;B11;2;zimtig, scharf;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/canella-weisse-zimtrinde.png;;0;;0;;selten;Todo
GE_000122;;Gewürze;Varietät;Carolina Reaper;Capsicum chinense hybrid;USA;Chili;2;;B8;5;ultra scharf;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/carolina-reaper.png;;0;;0;;LM-Standard;Todo
GE_000123;;Gewürze;Stoff;Carolina Reaper;Capsicum chinense 'Carolina Reaper';"USA; Caribbean lineage";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/carolina-reaper.png;;0;;0;;—;Todo
GE_000124;;Gewürze;Varietät;Cascarilla-Rinde;Croton eluteria;Bahamas;Cascarilla;2;;B11;2;tonic, aromatisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cascarilla-rinde.png;;0;;0;;LM/Spirituose;Todo
GE_000125;;Gewürze;Stoff;Cassia Bruch;Cinnamomum spp. (Bruch);Asien;Cassia-Form;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-bruch.png;;0;;0;;—;Todo
GE_000126;;Gewürze;Stoff;Cassia China;Cinnamomum cassia;China;Cassia;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-china.png;;0;;0;;—;Todo
GE_000127;;Gewürze;Stoff;Cassia Indonesien;Cinnamomum burmannii;Indonesien;Cassia;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-indonesien.png;;0;;0;;—;Todo
GE_000128;;Gewürze;Stoff;Cassia Vietnam;Cinnamomum loureiroi;Vietnam;Cassia;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-vietnam.png;;0;;0;;—;Todo
GE_000129;;Gewürze;Varietät;Cassia-Zimt (China);Cinnamomum cassia;China;Zimt;2;;B5;3;scharf;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-zimt-china.png;;0;;0;;LM-Standard (Cumarin hoch);Todo
GE_000130;;Gewürze;Varietät;Cassia-Zimt (Indonesien);Cinnamomum burmannii;Indonesien;Zimt;2;;B5;3;süß, rustikal;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-zimt-indonesien.png;;0;;0;;LM-Standard (Cumarin hoch);Todo
GE_000131;;Gewürze;Varietät;Cassia-Zimt (Saigon);Cinnamomum loureiroi;Vietnam;Zimt;2;;B5;4;würzig, stark;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-zimt-saigon.png;;0;;0;;LM-Standard (Cumarin hoch);Todo
GE_000132;;Gewürze;Stoff;Cassiaöl;Cinnamomum cassia (Öl);China;Ätherisches Öl;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassiaoel.png;;0;;0;;—;Todo
GE_000133;;Gewürze;Varietät;Cayenne;Capsicum annuum;global;Chili;2;;B8;3;scharf;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cayenne.png;;0;;0;;LM-Standard;Todo
GE_000134;;Gewürze;Stoff;Ceylon-Zimt;Cinnamomum verum;Sri Lanka;Zimt (Rinde);2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ceylon-zimt.png;;0;;0;;—;Todo
GE_000135;;Gewürze;Varietät;Ceylon-Zimt (True);Cinnamomum verum;Sri Lanka;Zimt;2;;B5;5;fein, süßlich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ceylon-zimt-true.png;;0;;0;;LM-Standard;Todo
GE_000136;;Gewürze;Stoff;Chai Zimt-lastig;Zimt, Kardamom, Ingwer;Indien;Chai-Mix;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chai-zimt-lastig.png;;0;;0;;—;Todo
GE_000137;;Gewürze;Stoff;Chilhuacle Negro;Capsicum annuum 'Chilhuacle Negro';"Oaxaca; Mexiko";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chilhuacle-negro.png;;0;;0;;—;Todo
GE_000138;;Gewürze;Varietät;Chili Bird’s Eye;Capsicum frutescens;Thailand;Chili;2;;B6;4;extrem scharf;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chili-birds-eye.png;;0;;0;;LM-Standard;Todo
GE_000139;;Gewürze;Varietät;Chili Carolina Reaper;Capsicum chinense (carolina reaper);USA;Chili;2;;B6;5;superhot;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chili-carolina-reaper.png;;0;;0;;LM-Standard (Warnhinweis);Todo
GE_000140;;Gewürze;Varietät;Chili Habanero;Capsicum chinense (habanero);Karibik;Chili;2;;B6;4;fruchtig, sehr scharf;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chili-habanero.png;;0;;0;;LM-Standard;Todo
GE_000141;;Gewürze;Varietät;Chili Jalapeño;Capsicum annuum (jalapeño);Mexiko;Chili;2;;B6;3;mild, frisch;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chili-jalapeno.png;;0;;0;;LM-Standard;Todo
GE_000142;;Gewürze;Stoff;Chiltepin (Wildchili);Capsicum annuum var. glabriusculum;"Nordmexiko; Südwest-USA";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chiltepin-wildchili.png;;0;;0;;—;Todo
GE_000143;;Gewürze;Varietät;Chinarinde (Cinchona);Cinchona succirubra;Südamerika;Chinarinde;2;;B11;4;bitter, chinin;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chinarinde-cinchona.png;;0;;0;;LM/Pharma;Todo
GE_000144;;Gewürze;Stoff;Chuncho Kakao;Theobroma cacao (Landrasse);"Cusco; Peru";Kakao (Peru);2;;B9;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chuncho-kakao.png;;0;;0;;—;Todo
GE_000145;;Gewürze;Stoff;Cocoa Nibs geröstet;Theobroma cacao (Nibs);Global;Nibs;2;;B9;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cocoa-nibs-geroestet.png;;0;;0;;—;Todo
GE_000146;;Gewürze;Stoff;Criollo Kakaobohnen;Theobroma cacao (Criollo);Mesoamerika/Venezuela;Kakao-Varietät;2;;B9;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/criollo-kakaobohnen.png;;0;;0;;—;Todo
GE_000147;;Gewürze;Varietät;Cubeben (Comet tail);Piper cubeba;Indonesien;Pfeffer-Verwandte;2;;B4;3;kampferig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cubeben-comet-tail.png;;0;;0;;Lebensmittelstandard;Todo
GE_000148;;Gewürze;Stoff;Dill (Samen);Anethum graveolens (Früchte);"Skandinavien; Baltikum";Brotgewürz (regional);2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/dill-samen.png;;0;;0;;—;Todo
GE_000149;;Gewürze;Stoff;Durian;Durio zibethinus (Frucht);Südostasien;Exotische Frucht;2;;B9;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/durian.png;;0;;0;;—;Todo
GE_000150;;Gewürze;Chemische Substanz;Eugenol (Isolat);Eugenol (C10H12O2);global;Nelken;2;;B5;2;Hauptaroma;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/eugenol-isolat.png;;0;;0;;Kosmetik/Novel Food;Todo
GE_000151;;Gewürze;Stoff;Feijoa;Acca sellowiana (Frucht);"Südbrasilien; Uruguay";Exotische Frucht;2;;B9;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/feijoa.png;;0;;0;;—;Todo
GE_000152;;Gewürze;Stoff;Fenchel (Samen);Foeniculum vulgare subsp. vulgare var. dulce;"Südeuropa; Mitteleuropa";Brotgewürz;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fenchel-samen.png;;0;;0;;—;Todo
GE_000153;;Gewürze;Varietät;Fenchel süß;Foeniculum vulgare var. dulce;Europa;Brotgewürz;2;;B9;3;süßlich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fenchel-suess.png;;0;;0;;LM-Standard;Todo
GE_000154;;Gewürze;Varietät;Fenchelsamen;Foeniculum vulgare (semen);Mediterran;Fenchel;2;;B9;3;anisig, süß;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fenchelsamen.png;;0;;0;;LM-Standard;Todo
GE_000155;;Gewürze;Stoff;Fingerlime Öl (regional);Citrus australasica (Öl);Australien;Zitrusöl;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fingerlime-oel-regional.png;;0;;0;;—;Todo
GE_000156;;Gewürze;Stoff;Forastero Kakaobohnen;Theobroma cacao (Forastero);Westafrika;Kakao-Varietät;2;;B9;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/forastero-kakaobohnen.png;;0;;0;;—;Todo
GE_000157;;Gewürze;Stoff;Frangipani Absolue;Plumeria spp. (Absolue);"Indien; Südostasien";Duft-Blüte;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/frangipani-absolue.png;;0;;0;;—;Todo
GE_000158;;Gewürze;Varietät;Galgant, größer;Alpinia galanga (major);Thailand;Galgant;2;;B7;3;stark;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/galgant-groesser.png;;0;;0;;LM-Standard;Todo
GE_000159;;Gewürze;Varietät;Galgant, kleiner;Alpinia officinarum;China;Galgant;2;;B7;2;feiner;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/galgant-kleiner.png;;0;;0;;LM-Standard;Todo
GE_000160;;Gewürze;Stoff;Gochugaru (Koreanischer Chili);Capsicum annuum (Flocken);Korea;Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/gochugaru-koreanischer-chili.png;;0;;0;;—;Todo
GE_000161;;Gewürze;Stoff;Grapefruit weiß/pink;Citrus × paradisi (Öl);"USA; Israel";Zitrusöl;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/grapefruit-weiss-pink.png;;0;;0;;—;Todo
GE_000162;;Gewürze;Stoff;Grapefruitöl (pink/weiß);Citrus × paradisi (kaltgepresst);"USA; Israel";Zitrusöl;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/grapefruitoel-pink-weiss.png;;0;;0;;—;Todo
GE_000163;;Gewürze;Handelsprodukt;Grüner Pfeffer in Lake;Piper nigrum (grün, eingelegt);global;Grüner Pfeffer;2;;B4;3;pickled;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/gruener-pfeffer-in-lake.png;;0;;0;;lebensmittelstandard;Todo
GE_000164;;Gewürze;Varietät;Guarana;Paullinia cupana (semen);Amazonas;Guarana;2;;B27;4;koffeinhaltig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/guarana.png;;0;;0;;LM-Standard;Todo
GE_000165;;Gewürze;Varietät;Guaraná Extrakt;Paullinia cupana extr.;Amazonas;Guarana;2;;B27;3;Stimulans;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/guarana-extrakt.png;;0;;0;;LM-Standard;Todo
GE_000166;;Gewürze;Varietät;Habanero;Capsicum chinense;Mexiko;Chili;2;;B8;4;extrem scharf;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/habanero.png;;0;;0;;LM-Standard;Todo
GE_000167;;Gewürze;Stoff;Habanero (diverse Sorten);Capsicum chinense (Gruppe Habanero);"Mexiko; Karibik";Chili/Hot Pepper;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/habanero-diverse-sorten.png;;0;;0;;—;Todo
GE_000168;;Gewürze;Stoff;Hibiskus (Karkadeh);Hibiscus sabdariffa (Calyces);"Sahel; Ägypten; Karibik";Aromatische Blüten;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/hibiskus-karkadeh.png;;0;;0;;—;Todo
GE_000169;;Gewürze;Stoff;Holunderblüte;Sambucus nigra (Flores);Europa;Aromatische Blüten;2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/holunderbluete.png;;0;;0;;—;Todo
GE_000170;;Gewürze;Stoff;Honeysuckle Accord (nat.-inspiriert);Lonicera spp. (Parfümakkord);Global;Duft-Blüte (Akkord);2;;B24;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/honeysuckle-accord-nat-inspiriert.png;;0;;0;;—;Todo
GE_000171;;Gewürze;Stoff;Indischer Zimt;Cinnamomum verum (Indien);Indien;Zimt;2;;B4;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/indischer-zimt.png;;0;;0;;—;Todo
GE_000172;;Gewürze;Varietät;Ingwer, getrocknet;Zingiber officinale (dried);Indien;Ingwer;2;;B7;3;schärfer;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ingwer-getrocknet.png;;0;;0;;LM-Standard;Todo
