Rezept_ID;Parent_Name;Detail_ID;Variant_Name;Ingredient_List;Ingredient_Unit;Total_Weight;Preparation_Notes;SensorikProfil;PhysikalischeForm;Mix_Typ;Region_Tag;Source;Status;Cost_Estimate;Yield_Info;Rezept_Version;Source_Type;Author_Note;Illu_Path;Illu_Variant_Path;Parent_ID_Neu;Parent_Mix
ME_000053-ORG-1;Amaro Montenegro;ORG-1;🟩 Amaro Base (northern);Enzianwurzel 20 g, Chinarinde 15 g, Wermutkraut 10 g, Angelikawurzel 8 g, Kalmus 6 g, Orangenschale 10 g, Zitronenschale 6 g, Koriandersamen 6 g, Zimtrinde 6 g, Nelke 3 g, Kardamom 3 g, Alkohol 1 L;g|%;1 L Ansatz;"Kaltmazerat 10–14 Tage; süßen nach Stil.";S3;P3;M7;Italien/Alpen;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/amaro-montenegro.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/amaro-montenegro__amaro-base-northern.png;ME_000053;
ME_000054-ORG-2;Amaro Montenegro;;;;;;;;;;;;;;;;;;;;ME_000054;
ME_000055-ORG-1;Amaro Nonino;ORG-1;🟩;Amaro Nonino (Original, 35%)|100|100;g|%;100;"Als Digestif oder Cocktailzutat; gekühlt/auf Eis servieren.";S3;P3;M7;Italien;Nonino (offiziell) – Amaro Nonino;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000055;
ME_000056-ORG-1;Amaro Nonino Quintessentia;ORG-1;🟩;Amaro Nonino Quintessentia®|100|100;g|%;100;Pur, auf Eis oder im Cocktail (z. B. Paper Plane) verwenden.;S3;P3;M7;Italien;"Nonino (offiziell) – Amaro Nonino Quintessentia; Difford’s Guide – Botanicals (Hinweise)";aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000056;
ME_000057-ORG-1;Amaro-Infusionsset;ORG-1;🟩;Enzianwurzel|20|20||Chinarinde (Cinchona)|10|10||Rhabarberwurzel|10|10||Wermutkraut|5|5||Süß-/Bitterorangenschale (getr.)|15|15||Sandelholz/Quassiabitter|5|5||Sternanis|5|5||Kardamom|5|5||Vanille|5|5||Zucker (optional)|20|20;g|%;100;"Botanicals 5–7 Tage in 40–45 % vol Neutralalkohol mazerieren; abseihen; ggf. zuckern & ruhen lassen.";S3;P3;M7;Italien/Global;"Difford’s Guide – Amaro Botanicals (allg.); klassische Hausamaro-Methoden";aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000057;
ME_000058-ORG-1;Ananas (getrocknet);ORG-1;🟩;Ananas (getrocknet, natur)|100|100;g|%;100;"Als Aromaträger in Tees/Granola/Backmischungen; luftdicht lagern.";S2;P1;M4;Tropen;USDA / Herstellerangaben – Dried Pineapple;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000058;
ME_000059-ORG-1;Anden Palo-Copal;ORG-1;🟩;Palo Santo (gemahlen)|60|60||Weißer Kopal (Harz)|40|40;g|%;100;"Lose Mischung zum Verräuchern auf Kohle; harzig-holzig, klärend.";S3;P4;M6;Anden;Ispalla Incense – Palo Santo & Copal (Zutatenliste);aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000059;
ME_000060-ORG-1;Anden-Cleansing Blend;ORG-1;🟩;Eukalyptus (weiß, getr.)|40|40||Palo Santo (gemahlen)|30|30||Weißer Kopal (Harz)|20|20||Pflanzliche Harze (bio)|10|10;g|%;100;"Als lose Räuchermischung (Kohle) für Reinigungsrituale; frisch-harzig.";S3;P4;M6;Anden;Prabhuji/Andean Herbs – »Clean« (White Eucalyptus) – Zutatenhinweise;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000060;
ME_000061-ORG-1;Angostura Bitters;ORG-1;🟩 Aromatic Bitters (classic);Enzian 10 g, Chinarinde 8 g, Kardamom 6 g, Nelke 4 g, Zimt 6 g, Piment 6 g, Orangenschale 8 g, Kassia 6 g, Sternanis 4 g, Kalmus 2 g, Alkohol 1 L;g|%;1 L Ansatz;Mehrkomponenten, hohe Bittere.;S3;P3;M7;Global;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/angostura-bitters.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/angostura-bitters__aromatic-bitters-classic.png;ME_000061;
ME_000062-ORG-1;Aperol;ORG-1;🟩;Aperol (Original, 11% vol)|100|100;g|%;100;"Als Bitter-Aperitif / Cocktailzutat; klassisch im Spritz.";S2;P3;M7;Italien;Campari Group – Aperol (Produktangaben);aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000062;
ME_000063-ORG-1;Apfelessig;ORG-1;🟩;Apfelessig (5–6% Säure)|100|100;g|%;100;"Als Säure- & Aromakomponente; für Pickles, Dressings, Shrubs.";S1;P3;M3;Global;Hersteller-/Lebensmittelstandard – Apfelessig;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000063;
ME_000064-ORG-1;Aprikosenkern bitter;ORG-1;🟩;Aprikosenkerne (bitter, getrocknet)|100|100;g|%;100;Zerkleinern und nur in Mikrodosierung als Aromaträger verwenden (z. B. für Liköre, Extrakte). Achtung: enthält Amygdalin.;S3;P1;M12;Global;EFSA / BfR – Bittere Aprikosenkerne Sicherheitsbewertung;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000064;
ME_000065-ORG-1;Aprikosenkern süß;ORG-1;🟩;Aprikosenkerne (süß, geschält)|100|100;g|%;100;Als milder Mandelersatz in Gebäck, Gewürzmischungen oder Likören.;S2;P1;M4;Europa/Asien;USDA / FAO Food Composition – Sweet Apricot Kernel;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000065;
ME_000066-ORG-1;Aquavit-Kräuter;ORG-1;🟩;Kümmel|25|25||Dill|20|20||Fenchel|15|15||Koriander|15|15||Anis|10|10||Zitronenschale (getr.)|10|10||Pfeffer|5|5;g|%;100;"Kräuter und Gewürze in neutralem Alkohol (40 %) 3–5 Tage mazerieren, filtrieren; Basis für Aquavit.";S3;P3;M7;Skandinavien;"Aalborg Akvavit – klassische Botanicals; Difford’s Guide";aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000066;
ME_000067-ORG-1;Arabischer Bakhoor Rose;ORG-1;🟩;Rosenblätter getr.|30|30||Sandelholzpulver|25|25||Benzoe Sumatra|10|10||Weihrauch (weiß)|10|10||Myrrhe|5|5||Zimt|5|5||Moschuswurzel|5|5||Zucker|10|10;g|%;100;Alle trockenen Zutaten vermengen, leicht anfeuchten, zu Kügelchen formen, 2 Tage trocknen.;S2;P4;M10;Arabien;Arabian Incense House – Bakhoor Rose Composition;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000067;
ME_000068-ORG-1;Aranzini / Arancia candita;ORG-1;🟩;Orangenschale (frisch)|60|60||Zucker|30|30||Wasser|10|10;g|%;100;"Schalen in Zuckersirup (1:1) 10 Minuten köcheln, trocknen lassen; kandierte Schalen luftdicht lagern.";S2;P3;M4;Italien;Giallo Zafferano – Arance candite ricetta tradizionale;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000068;
ME_000069-ORG-1;Aroma-Capsules;ORG-1;🟩;Gelatine- oder Stärkekapseln|50|50||Aromaextrakt (z. B. Vanille, Minze)|50|50;g|%;100;"Extrakte in Kapseln einfüllen; luftdicht und kühl lagern; Anwendung in Molekularküche oder Mixologie.";S2;P5;M13;Global;Modernist Cuisine – Encapsulation Techniques (Flavor Spheres);aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000069;
ME_000070-ORG-1;Arrak;ORG-1;🟩;Arrak (Sri Lanka, 40 %)|100|100;g|%;100;"Kokos- oder Palmwein-Destillat; pur oder in Desserts & Cocktails.";S3;P3;M7;Sri Lanka;Ceylon Arrack – Product Profile / Wikipedia (Arrack);aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000070;
ME_000071-ORG-1;Bärlauch-Salz;ORG-1;🟩;Meersalz fein|80|80||Bärlauch (getr., gem.)|20|20;g|%;100;"Bärlauch trocknen, mah­len und mit Salz mischen; luftdicht lagern.";S5;P1;M2;Mitteleuropa;Kraut & Wiese – Bärlauchsalz Hausmischung;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000071;
ME_000072-ORG-1;Baharat;ORG-1;🟩 Türkisch (isot);Piment 18 %, Pfeffer 16 %, Kreuzkümmel 16 %, Koriander 10 %, Zimt 8 %, Nelke 6 %, Kardamom 6 %, Muskat 6 %, Isot/Urfa-Chili 14 %;%;100 %;Dunkle, leichte Rauchnote durch Isot.;S4;P1;M1;Türkei;Variants_v2;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/baharat.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/baharat__tuerkisch-isot.png;ME_000072;
ME_000073-ORG-1;Baharat (klassisch);ORG-1;🟩;Schwarzer Pfeffer|20|20||Koriander|15|15||Kreuzkümmel|15|15||Paprika|15|15||Zimt|10|10||Kardamom|10|10||Nelken|5|5||Muskat|5|5||Salz|5|5;g|%;100;Gewürze rösten, mahlen, mischen.;S4;P1;M1;Naher Osten;The Spruce Eats – Baharat Spice Blend;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000073;
ME_000074-ORG-1;Baharat Golf-Region;ORG-1;🟩;Koriander|20|20||Kreuzkümmel|20|20||Zimt|10|10||Nelken|5|5||Kardamom|10|10||Pfeffer|10|10||Paprika|15|15||Muskat|10|10;g|%;100;"Regionale Variante mit Muskat und Paprika; für Fleischgerichte und Reis.";S4;P1;M1;Golfstaaten;The Daring Gourmet – Gulf Baharat Variant;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000074;
ME_000075-ORG-1;Baharat Maghrebi (lokal);ORG-1;🟩;Koriander|15|15||Kreuzkümmel|15|15||Zimt|10|10||Muskat|10|10||Nelken|5|5||Kardamom|10|10||Paprika|10|10||Kurkuma|10|10||Pfeffer|5|5||Rosenblätter|10|10;g|%;100;"Typisch maghrebinische Baharat-Abwandlung; kräftig & würzig.";S4;P1;M1;Marokko;The Daring Gourmet – Ras el Hanout Maghrebi Style;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000075;
ME_000076-ORG-1;Baijiu;ORG-1;🟩;Baijiu (Chinesischer Schnaps, 40–60 %)|100|100;g|%;100;"Traditioneller Getreidebrand aus Sorghum; pur oder in Cocktails.";S3;P3;M7;China;"Wikipedia – Baijiu; Difford’s Guide";aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000076;
ME_000077-ORG-1;Baklava;ORG-1;🟩;Blätterteig (Filo)|50|50||Walnüsse (gehackt)|30|30||Zucker|10|10||Zimt|5|5||Honig|5|5;g|%;100;"Schichten aus Teig und Nüssen mit Zuckersirup tränken; klassisch orientalisch.";S2;P2;M4;Levante/Türkei;Serious Eats – Baklava Traditional Recipe;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000077;
ME_000078-ORG-1;Balsam Tolu in Äl;ORG-1;🟩;Tolu-Balsam|10|10||Ethanol (96 %)|80|80||Glycerin|10|10;g|%;100;"Balsam in Alkohol lösen, mit Glycerin stabilisieren; Duft-/Apothekenbasis.";S2;P3;M12;Global;IFRA Database – Tolu Balsam Dilution;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000078;
ME_000079-ORG-1;Balsamico Tradizionale;ORG-1;🟩;Balsamico di Modena (>12 Jahre gereift)|100|100;g|%;100;Pur oder reduziert als Aromakomponente in Saucen und Desserts.;S3;P3;M3;Italien;Consorzio Tutela Aceto Balsamico Tradizionale di Modena;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000079;
ME_000080-ORG-1;BBQ-Chips (Aroma);ORG-1;🟩;Paprika (edelsüß)|25|25||Zwiebelpulver|15|15||Knoblauchpulver|15|15||Tomatenpulver|10|10||Rauchsalz|10|10||Zucker|15|15||Chili|10|10;g|%;100;"Pulverisieren und mischen; aromatisiert Snackchips.";S4;P1;M4;USA;Serious Eats – BBQ Seasoning Powder for Snacks;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000080;
ME_000081-ORG-1;Benedictine;ORG-1;🟩;Destillat (Weinbrandbasis)|70|70||Honig|10|10||Zucker|5|5||Kräuterextrakt (Geheimmischung)|15|15;g|%;100;"Kräuter in Alkohol mazerieren, mit Honig und Zucker versetzen, filtrieren; Likörbasis.";S3;P3;M7;Frankreich;Benedictine Liqueur (D.O.M.) – Historical Formulation, Difford’s Guide;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000081;
ME_000082-ORG-1;Benediktinerlikör (Bönnöd);ORG-1;🟩;Kräuterauszug (Wermut, Melisse, Thymian)|40|40||Weinbrand|40|40||Honig|10|10||Zucker|10|10;g|%;100;Kräuter 7 Tage in Weinbrand mazerieren, filtrieren, mit Honig süßen.;S3;P3;M7;Mitteleuropa;Kloster Bönnöd – Benediktinerlikör Rezeptüberlieferung;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000082;
ME_000083-ORG-1;Bengali Panch Phoron;ORG-1;🟩;Kümmel (Shah Jeera)|20|20||Fenchelsamen|20|20||Senfsamen (schwarz)|20|20||Bockshornklee|20|20||Nigella (Kalonsi)|20|20;g|%;100;"Samen ungeröstet mischen; beim Kochen in Öl anrösten.";S4;P1;M1;Bengalen;Indian Spice Library – Panch Phoron Blend;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000083;
ME_000084-ORG-1;Benzoe in Mandelöl;ORG-1;🟩;Benzoeharz|5|5||Mandelöl (süß)|95|95;g|%;100;"Harz leicht erwärmen, in Mandelöl lösen; kosmetische Duftbasis.";S2;P3;M3;Global;IFRA Base – Benzoe in Carrier Oil Standard;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000084;
ME_000085-ORG-1;Berbere (Äthiopien);ORG-1;🟩;Chili (getr.)|25|25||Paprika|20|20||Zwiebel (getr.)|10|10||Knoblauch (getr.)|10|10||Ingwer|10|10||Kardamom|5|5||Nelken|5|5||Zimt|5|5||Bockshornklee|5|5||Piment|5|5;g|%;100;"Alle Gewürze rösten, mahlen, mischen; luftdicht lagern.";S4;P1;M1;Äthiopien;Savor the Best – Ethiopian Berbere Spice Mix;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000085;
ME_000086-ORG-1;Berbere (Maghreb-Adaptation);ORG-1;🟩;Paprika|20|20||Kreuzkümmel|15|15||Koriander|15|15||Chili|10|10||Zimt|10|10||Muskat|10|10||Knoblauch|10|10||Pfeffer|10|10;g|%;100;"An Maghrebinische Küche angepasste Variante des Berbere; milder, wärmer im Profil.";S4;P1;M1;Maghreb;The Daring Gourmet – Berbere Variation North Africa;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000086;
ME_000087-ORG-1;Berbere Dry Rub;ORG-1;🟩;Paprika|25|25||Chili|15|15||Knoblauchpulver|10|10||Zwiebelpulver|10|10||Kreuzkümmel|10|10||Koriander|10|10||Pfeffer|10|10||Ingwer|5|5||Zimt|5|5;g|%;100;Alle Zutaten mischen, trocken als Rub verwenden.;S4;P1;M1;Äthiopien/USA;Serious Eats – Berbere Dry Rub Blend;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000087;
ME_000088-ORG-1;Biryani Masala;ORG-1;🟩;Koriander|25|25||Kreuzkümmel|20|20||Zimt|10|10||Nelken|10|10||Kardamom|10|10||Muskat|10|10||Sternanis|5|5||Pfeffer|5|5||Lorbeer|5|5;g|%;100;Gewürze trocken rösten, mahlen, luftdicht lagern.;S4;P1;M1;Indien;Spice Up the Curry – Biryani Masala;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000088;
ME_000089-ORG-1;Borretschblütenöl (Mazerat kulinarisch);ORG-1;🟩;Borretschblüten (getr.)|10|10||Sonnenblumenöl|90|90;g|%;100;"Blüten 2 Wochen im Öl ziehen lassen; filtrieren und kühl lagern.";S5;P3;M3;Europa;Herbal Oil Infusions – Borage Flower Oil;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000089;
ME_000090-ORG-1;Boza;ORG-1;🟩;Weizenschrot|50|50||Hirse|25|25||Wasser|25|25;g|%;100;"Körnermischung mit Wasser fermentieren (2–3 Tage, 25 °C); süßlich-milchsaurer Getränkegrund.";S1;P2;M5;Balkan/Türkei;Turkish Culinary Archive – Boza Traditional Recipe;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000090;
ME_000091-ORG-1;Brigadeiro;ORG-1;🟩;Gezuckerte Kondensmilch|60|60||Kakaopulver|20|20||Butter|10|10||Schokostreusel|10|10;g|%;100;Zutaten verrühren, erhitzen bis zähflüssig, abkühlen lassen und kugeln formen.;S2;P2;M4;Brasilien;Tudo Gostoso – Brigadeiro Original Recipe;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000091;
ME_000092-ORG-1;Buchenrauch-Salz;ORG-1;🟩;Meersalz grob|90|90||Buchenrauch (kalt geräuchert)|10|10;g|%;100;"Salz im Räucherofen mehrfach räuchern; luftdicht lagern.";S5;P1;M2;Mitteleuropa;Smoke & Salt Magazine – Smoked Salt Techniques;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000092;
ME_000093-ORG-1;Buffalo-Wurm (getrocknet / Mehl);ORG-1;🟩;Buffalo-Wurm (getr.)|100|100;g|%;100;Proteinreiches Insektenmehl als Basis für Snacks und Backwaren.;S5;P1;M9;Europa;EFSA Novel Foods – Buffalo Worm Flour Approval;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000093;
ME_000094-ORG-1;Butter (gesalzen);ORG-1;🟩;Butter|98|98||Meersalz|2|2;g|%;100;Butter bei Raumtemperatur mit Salz verkneten und kalt stellen.;S5;P2;M3;Global;USDA – Salted Butter Composition;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000094;
ME_000095-ORG-1;Cajun Seasoning;ORG-1;🟩;Paprika|25|25||Zwiebelpulver|15|15||Knoblauchpulver|15|15||Pfeffer|10|10||Oregano|10|10||Thymian|10|10||Cayenne|10|10||Salz|5|5;g|%;100;"Alle Zutaten mischen; klassisch für Fleisch & Fisch Rubs.";S4;P1;M1;USA;Serious Eats – Cajun Seasoning Blend;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000095;
ME_000096-ORG-1;Cajun Spice Mix;ORG-1;🟩;Paprika|20|20||Zwiebel|15|15||Knoblauch|15|15||Thymian|10|10||Oregano|10|10||Pfeffer|10|10||Chili|10|10||Salz|10|10;g|%;100;"Alle Zutaten mischen; mildere Variante des Cajun Seasoning.";S4;P1;M1;USA;The Spruce Eats – Mild Cajun Mix;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000096;
ME_000097-ORG-1;Calcium-Lactat;ORG-1;🟩;Calcium-Lactat (Lebensmittelqualität)|100|100;g|%;100;"Verwendung als Festigungs- und Geliermittel; Molekularküche.";S5;P4;M12;Global;Modernist Pantry – Calcium Lactate Specs;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000097;
ME_000098-ORG-1;Calvados;ORG-1;🟩;Calvados (Branntwein aus Äpfeln)|100|100;g|%;100;"Apfelwein destillieren und in Eichenfässern lagern; mind. 2 Jahre gereift.";S3;P3;M7;Frankreich;BNIA – Calvados Appellation Controlée Standards;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000098;
ME_000099-ORG-1;Camembert;ORG-1;🟩;Kuhmilch|90|90||Salz|2|2||Lab|0.02|0.02||Edelschimmel (Penicillium candidum)|0.05|0.05||Wasserverlust / Abtrocknung|7.93|7.93;g|%;100;Käse gerinnen lassen, formen, reifen (14–21 Tage).;S5;P5;M5;Frankreich;AOP Consortium – Camembert de Normandie Traditional Specs;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000099;
ME_000100-ORG-1;Campari;ORG-1;🟩;Alkohole (Neutralspiritus + Weinbrand)|60|60||Chinarinde|10|10||Rhabarberwurzel|10|10||Enzian|5|5||Orange getr.|10|10||Zucker|5|5;g|%;100;"Bitterlikör aus botanischen Extrakten und Zitruszesten; klassischer Aperitif.";S3;P3;M7;Italien;Campari Group – Historical Botanical Composition;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000100;
ME_000101-ORG-1;Camu Camu;ORG-1;🟩;Camu-Camu-Pulver (Myrciaria dubia)|100|100;g|%;100;"Pulver aus getrockneten Früchten; reich an Vitamin C; für Smoothies & Aromamischungen.";S1;P1;M4;Peru;USDA – Camu Camu Nutritional Data;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000101;
ME_000102-ORG-1;Capsaicin;ORG-1;🟩;Capsaicin-Extrakt (nat.)|100|100;g|%;100;"Konzentriertes Capsaicin aus Chilis; stark scharf; für pharmazeutische & sensorische Tests.";S4;P4;M11;Global;PubChem / IFRA – Capsaicin Natural Extract;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000102;
ME_000103-ORG-1;Carrageen;ORG-1;🟩;Carrageen (E407, getr.)|100|100;g|%;100;"Aus Rotalgen gewonnenes Geliermittel; für Desserts & Getränke.";S5;P4;M12;Irland;FAO / WHO JECFA – Carrageenan Monograph;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000103;
ME_000104-ORG-1;Cashew;ORG-1;🟩;Cashewkerne (geröstet)|100|100;g|%;100;Als Snack, in Gewürzmischungen oder als Basis für pflanzliche Cremes.;S2;P1;M4;Tropen;USDA Database – Cashew Nut Composition;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000104;
ME_000105-ORG-1;Cashew Cheese;ORG-1;🟩;Cashewkerne (eingeweicht)|70|70||Wasser|20|20||Zitronensaft|5|5||Salz|3|3||Nährhefe|2|2;g|%;100;"Alle Zutaten cremig pürieren; 12 h fermentieren; kühl lagern.";S5;P2;M5;USA;Minimalist Baker – Vegan Cashew Cheese;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000105;
ME_000106-ORG-1;Chaat Masala;ORG-1;🟩;Koriander|15|15||Kreuzkümmel (geröstet)|15|15||Schwarzes Salz (Kala Namak)|10|10||Amchur (Mangopulver)|15|15||Pfeffer|10|10||Chili|10|10||Minze|10|10||Ingwer|5|5||Asant|5|5||Zucker|5|5;g|%;100;"Gewürze mahlen & mischen; klassisch für indische Snacks.";S4;P1;M1;Indien;Swasthi’s Recipes – Chaat Masala;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000106;
ME_000107-ORG-1;Chaat Masala (Fresh Blend);ORG-1;🟩;Koriander|20|20||Kreuzkümmel|15|15||Pfeffer|10|10||Zitrone getr.|10|10||Chili|10|10||Zucker|10|10||Minze|10|10||Asant|5|5||Salz|10|10;g|%;100;"Frisch gemahlen & gemischt; würzig-säuerlich.";S4;P1;M1;Indien;Cook with Manali – Homemade Chaat Masala 2nd Var.;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000107;
ME_000108-ORG-1;Chai Masala (Dessert);ORG-1;🟩;Zimt|25|25||Kardamom|15|15||Nelken|10|10||Ingwer|10|10||Pfeffer|10|10||Muskat|5|5||Zucker|25|25;g|%;100;"Gewürze fein mahlen; für Desserts & Getränke.";S2;P1;M4;Indien;The Spruce Eats – Chai Masala Sweet Variant;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000108;
ME_000109-ORG-1;Chapulines;ORG-1;🟩;Chapulines (geröstete Grashüpfer)|100|100;g|%;100;"Geröstete Heuschrecken; Snack oder Proteinzutat.";S5;P1;M9;Mexiko;Smithsonian Food Anthropology – Chapulines Tradition;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000109;
ME_000110-ORG-1;Chapulines (Oaxaca);ORG-1;🟩;Chapulines|90|90||Limettensaft|5|5||Salz|5|5;g|%;100;"In Limettensaft & Salz geröstet; regionale Oaxaca-Variante.";S5;P1;M9;Mexiko;Atlas Obscura – Oaxacan Chapulines;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000110;
ME_000111-ORG-1;Chartreuse;ORG-1;🟩;Alkohol (Weinbrandbasis)|60|60||Zucker|10|10||Kräuterauszug (Geheim 130 Pflanzen)|30|30;g|%;100;"Kräuter in Alkohol mazerieren, destillieren, süßen; Likör.";S3;P3;M7;Frankreich;Chartreuse Verte / Jaune Original Monks Recipe;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000111;
ME_000112-ORG-1;Chartreuse Verte;ORG-1;🟩;Kräuterauszug (Alkohol 55 %)|100|100;g|%;100;Grüne Variante des Likörs mit Chlorophyll und Minze-Noten.;S3;P3;M7;Frankreich;Chartreuse Official Distillery Data;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000112;
ME_000113-ORG-1;Cheddar;ORG-1;🟩;Kuhmilch|90|90||Lab|0.02|0.02||Salz|2|2||Kulturen|0.05|0.05||Wasserverlust (Reifung)|7.93|7.93;g|%;100;Käsebruch bilden, pressen, reifen (6–12 Monate).;S5;P5;M5;UK;Cheddar Producers Association – PDO Standards;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000113;
ME_000114-ORG-1;Cheonggukjang;ORG-1;🟩;Sojabohnen|100|100;g|%;100;"Kurzfermentierte Sojabohnenpaste mit Bacillus subtilis; intensives Aroma.";S5;P2;M5;Korea;Korean Fermentation Institute – Cheonggukjang;aktiv;6;Primärquelle;;🟩 fundiert;;;;ME_000114;
ME_000115-ORG-1;Chermoula trocken;ORG-1;🟩;Petersilie getr.|20|20||Koriander getr.|20|20||Knoblauch getr.|10|10||Paprika|10|10||Kreuzkümmel|10|10||Zitronenschale getr.|10|10||Chili|10|10||Salz|10|10;g|%;100;"Kräuter und Gewürze mischen; als Trockenrub für Fisch und Fleisch.";S5;P1;M1;Marokko;BBC Food – Chermoula Dry Blend;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000115;
ME_000116-ORG-1;Chicha;ORG-1;🟩;Mais (Peru, gelb)|70|70||Wasser|25|25||Zuckerrohrsaft|5|5;g|%;100;Mais kochen, mit Spucke oder Enzym anfermentieren (Chicha de Jora).;S1;P2;M5;Peru;National Museum Peru – Chicha de Jora Traditional;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000116;
ME_000117-ORG-1;Chili-Rauchsalz;ORG-1;🟩;Meersalz grob|80|80||Chiliflocken|15|15||Rauch|5|5;g|%;100;Salz und Chili gemeinsam im Räucherofen trocknen.;S4;P1;M2;USA;Smoke Master Blog – Chili Smoked Salt;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000117;
ME_000118-ORG-1;Chili-Salz;ORG-1;🟩;Meersalz fein|90|90||Chili gemahlen|10|10;g|%;100;Zutaten mischen und luftdicht lagern.;S4;P1;M2;Global;Culinary Lore – Spicy Salt Recipes;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000118;
ME_000119-ORG-1;Chili-Schokolade;ORG-1;🟩;Kakaomasse|60|60||Kakaobutter|20|20||Zucker|15|15||Chili Pulver|5|5;g|%;100;Schokolade temperieren, Chili einrühren und gießen.;S4;P2;M4;Global;Lindt Archive – Chili Chocolate Development;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000119;
ME_000120-ORG-1;Chinese 5-Spice;ORG-1;🟩;Sternanis|20|20||Zimt|20|20||Nelken|20|20||Szechuanpfeffer|20|20||Fenchel|20|20;g|%;100;"Gewürze mah­len und mischen; klassisch chinesisch.";S4;P1;M1;China;The Woks of Life – Five Spice Powder;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000120;
