Stufe;Kategorie;EntityType;Name;Lateinischer Name/Typ;Parent/Überbegriff;Region-Tags;Band-Refs;Priorität (1–5);Datasheet-Status;Has_Illu;Illu-PlH;Has_QR;QR-PlH;CITES/Regulatory;Notizen;CITES;Cross-Refs;Chemische Gruppe;Regulatorik;Mix_Typ;SensorikProfil;PhysikalischeForm;Has_Variants;Ingredient_List;Ingredient_Unit;Total_Weight;Preparation_Notes;Variant_Refs;Cost_Estimate;Yield_Info;Rezept_Version;Source_Type;Author_Note;Illu_Path;ID_Neu;Rezept_ID
1;Gewürze;Stoff;Weißer Pfeffer;Piper nigrum;;"Indien; Tropen";B4;4;Todo;0;;0;;;helle Saucen;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/weisser-pfeffer.png;GE_000087;
1;Gewürze;Stoff;Zathar-Zatar-Sumach-Sesam;div. Gewürze/Samen;;Levant;B11/B27;2;Todo;0;;0;;;für Blend;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/zathar-zatar-sumach-sesam.png;GE_000088;
1;Gewürze;Stoff;Zimt (Cassia);Cinnamomum cassia/burmannii;;"China; Indonesien";B5;4;Todo;0;;0;;;Cumarinreich;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/zimt-cassia.png;GE_000089;
1;Gewürze;Stoff;Zimt (Ceylon);Cinnamomum verum;;Sri Lanka;B5;5;Todo;0;;0;;;Cumarinarm;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/zimt-ceylon.png;GE_000090;
1;Gewürze;Stoff;Zitronengras;Cymbopogon citratus;;SE-Asien;B11;4;Todo;0;;0;;;citral;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/zitronengras.png;GE_000091;
2;Gewürze;Stoff;7 Pot Douglah;Capsicum chinense '7 Pot Douglah';Chili/Hot Pepper;"Trinidad; Karibik";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/7-pot-douglah.png;GE_000092;
2;Gewürze;Stoff;Aji Amarillo;Capsicum baccatum 'Amarillo';Chili/Hot Pepper;"Peru; Anden";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/aji-amarillo.png;GE_000093;
2;Gewürze;Stoff;Aji Charapita;Capsicum chinense 'Charapita';Chili/Hot Pepper;"Peru; Amazonas";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/aji-charapita.png;GE_000094;
2;Gewürze;Varietät;Ají Amarillo;Capsicum baccatum;Chili;Peru;B8;3;Todo;0;;0;;LM-Standard;fruchtig, gelb;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/aji-amarillo.png;GE_000095;
2;Gewürze;Stoff;Aleppo (Halaby) Pepper;Capsicum annuum 'Aleppo';Chili/Hot Pepper;"Aleppo; Syrien / Gaziantep; Türkei";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/aleppo-halaby-pepper.png;GE_000096;
2;Gewürze;Stoff;Ambrette Seed CO₂;Abelmoschus moschatus (CO₂-Extrakt);Samenaroma;Indien;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ambrette-seed-co2.png;GE_000097;
2;Gewürze;Stoff;Andaliman;Zanthoxylum acanthopodium;Szechuan-/Zitruspfeffer;"Sumatra; Indonesien";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/andaliman.png;GE_000098;
2;Gewürze;Varietät;Andaliman Pfeffer;Zanthoxylum acanthopodium;Pfefferalternative;Sumatra;B4;3;Todo;0;;0;;LM-Standard;zitronig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/andaliman-pfeffer.png;GE_000099;
2;Gewürze;Varietät;Anis;Pimpinella anisum;Anis;Mittelmeer;B9;3;Todo;0;;0;;LM-Standard;anisig, süß;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/anis.png;GE_000100;
2;Gewürze;Stoff;Anis;Pimpinella anisum;Brotgewürz;"Mittelmeerraum; Mitteleuropa";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/anis.png;GE_000101;
2;Gewürze;Varietät;Anis grün;Pimpinella anisum;Brotgewürz;Europa;B9;3;Todo;0;;0;;LM-Standard;anisig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/anis-gruen.png;GE_000102;
2;Gewürze;Varietät;Annatto (Achiote);Bixa orellana;Annatto;Lateinamerika;B27;3;Todo;0;;0;;LM-Standard;rot färbend;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/annatto-achiote.png;GE_000103;
2;Gewürze;Stoff;Bananenblüte (kulinarisch);Musa spp. (Infloreszenz);Aromatische Blüten;Süd-/Südostasien;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bananenbluete-kulinarisch.png;GE_000104;
2;Gewürze;Stoff;Bergamotte FCF;Citrus × bergamia (furocumarinfrei);Zitrusöl (FCF);"Kalabrien; Italien";B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bergamotte-fcf.png;GE_000105;
2;Gewürze;Stoff;Bergamotte FCF;Citrus × bergamia (Öl FCF);Zitrusöl;Kalabrien;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bergamotte-fcf.png;GE_000106;
2;Gewürze;Varietät;Bhut Jolokia;Capsicum chinense;Chili;Indien;B8;5;Todo;0;;0;;LM-Standard;geist-pfeffer;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bhut-jolokia.png;GE_000107;
2;Gewürze;Stoff;Bhut Jolokia (Ghost Pepper);Capsicum chinense × frutescens 'Bhut Jolokia';Chili/Hot Pepper;"Assam; Indien";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bhut-jolokia-ghost-pepper.png;GE_000108;
2;Gewürze;Stoff;Bitterorange Leaf Absolute;C. × aurantium (Leaf Abs.);Absolue (Blatt);Tunesien;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bitterorange-leaf-absolute.png;GE_000109;
2;Gewürze;Stoff;Bitterorange Petitgrain;Citrus × aurantium (Blatt/Twigs Destillat);Zitrus-Oleo/Dest.;Mittelmeer;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bitterorange-petitgrain.png;GE_000110;
2;Gewürze;Stoff;Bockshornklee;Trigonella foenum‑graecum;Brotgewürz;"Südosteuropa; Balkan";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/bockshornklee.png;GE_000111;
2;Gewürze;Stoff;Borneo Wildpfeffer;Piper spp.;Wilder Pfeffer;Borneo;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/borneo-wildpfeffer.png;GE_000112;
2;Gewürze;Varietät;Brazil Black;Piper nigrum (Pará);Schwarzer Pfeffer;Brasilien;B4;2;Todo;0;;0;;lebensmittelstandard;rustikal;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/brazil-black.png;GE_000113;
2;Gewürze;Stoff;Broom/Genêt Absolue;Spartium junceum (Absolue);Duft-Blüte;Mittelmeer;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/broom-genet-absolue.png;GE_000114;
2;Gewürze;Mischung;Brotgewürz-Mischung (AT klassisch);Fenchel·Kümmel·Koriander·Anis (Blend);Mischung;"Österreich; Süddeutschland";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/brotgewuerz-mischung-at-klassisch.png;GE_000115;
2;Gewürze;Varietät;Brotkümmel;Carum carvi;Brotgewürz;Europa;B9;3;Todo;0;;0;;LM-Standard;klassisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/brotkuemmel.png;GE_000116;
2;Gewürze;Stoff;Buddhas Hand (Zitrus);Citrus medica var. sarcodactylis (Frucht);Exotische Frucht;"China; Indien";B9;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/buddhas-hand-zitrus.png;GE_000117;
2;Gewürze;Stoff;Buddhas Hand Öl;Citrus medica var. sarcodactylis (Öl);Zitrusöl;China;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/buddhas-hand-oel.png;GE_000118;
2;Gewürze;Stoff;Calamansi Öl;Citrofortunella microcarpa (Öl);Zitrusöl;Philippinen;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/calamansi-oel.png;GE_000119;
2;Gewürze;Stoff;Camucamu;Myrciaria dubia (Frucht);Exotische Frucht;"Amazonas; Peru/Brasilien";B9;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/camucamu.png;GE_000120;
2;Gewürze;Varietät;Canella (Weiße Zimtrinde);Canella winterana;Gewürzrinde;Karibik;B11;2;Todo;0;;0;;selten;zimtig, scharf;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/canella-weisse-zimtrinde.png;GE_000121;
2;Gewürze;Varietät;Carolina Reaper;Capsicum chinense hybrid;Chili;USA;B8;5;Todo;0;;0;;LM-Standard;ultra scharf;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/carolina-reaper.png;GE_000122;
2;Gewürze;Stoff;Carolina Reaper;Capsicum chinense 'Carolina Reaper';Chili/Hot Pepper;"USA; Caribbean lineage";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/carolina-reaper.png;GE_000123;
2;Gewürze;Varietät;Cascarilla-Rinde;Croton eluteria;Cascarilla;Bahamas;B11;2;Todo;0;;0;;LM/Spirituose;tonic, aromatisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cascarilla-rinde.png;GE_000124;
2;Gewürze;Stoff;Cassia Bruch;Cinnamomum spp. (Bruch);Cassia-Form;Asien;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-bruch.png;GE_000125;
2;Gewürze;Stoff;Cassia China;Cinnamomum cassia;Cassia;China;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-china.png;GE_000126;
2;Gewürze;Stoff;Cassia Indonesien;Cinnamomum burmannii;Cassia;Indonesien;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-indonesien.png;GE_000127;
2;Gewürze;Stoff;Cassia Vietnam;Cinnamomum loureiroi;Cassia;Vietnam;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-vietnam.png;GE_000128;
2;Gewürze;Varietät;Cassia-Zimt (China);Cinnamomum cassia;Zimt;China;B5;3;Todo;0;;0;;LM-Standard (Cumarin hoch);scharf;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-zimt-china.png;GE_000129;
2;Gewürze;Varietät;Cassia-Zimt (Indonesien);Cinnamomum burmannii;Zimt;Indonesien;B5;3;Todo;0;;0;;LM-Standard (Cumarin hoch);süß, rustikal;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-zimt-indonesien.png;GE_000130;
2;Gewürze;Varietät;Cassia-Zimt (Saigon);Cinnamomum loureiroi;Zimt;Vietnam;B5;4;Todo;0;;0;;LM-Standard (Cumarin hoch);würzig, stark;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassia-zimt-saigon.png;GE_000131;
2;Gewürze;Stoff;Cassiaöl;Cinnamomum cassia (Öl);Ätherisches Öl;China;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cassiaoel.png;GE_000132;
2;Gewürze;Varietät;Cayenne;Capsicum annuum;Chili;global;B8;3;Todo;0;;0;;LM-Standard;scharf;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cayenne.png;GE_000133;
2;Gewürze;Stoff;Ceylon-Zimt;Cinnamomum verum;Zimt (Rinde);Sri Lanka;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ceylon-zimt.png;GE_000134;
2;Gewürze;Varietät;Ceylon-Zimt (True);Cinnamomum verum;Zimt;Sri Lanka;B5;5;Todo;0;;0;;LM-Standard;fein, süßlich;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ceylon-zimt-true.png;GE_000135;
2;Gewürze;Stoff;Chai Zimt-lastig;Zimt, Kardamom, Ingwer;Chai-Mix;Indien;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chai-zimt-lastig.png;GE_000136;
2;Gewürze;Stoff;Chilhuacle Negro;Capsicum annuum 'Chilhuacle Negro';Chili/Hot Pepper;"Oaxaca; Mexiko";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chilhuacle-negro.png;GE_000137;
2;Gewürze;Varietät;Chili Bird’s Eye;Capsicum frutescens;Chili;Thailand;B6;4;Todo;0;;0;;LM-Standard;extrem scharf;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chili-birds-eye.png;GE_000138;
2;Gewürze;Varietät;Chili Carolina Reaper;Capsicum chinense (carolina reaper);Chili;USA;B6;5;Todo;0;;0;;LM-Standard (Warnhinweis);superhot;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chili-carolina-reaper.png;GE_000139;
2;Gewürze;Varietät;Chili Habanero;Capsicum chinense (habanero);Chili;Karibik;B6;4;Todo;0;;0;;LM-Standard;fruchtig, sehr scharf;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chili-habanero.png;GE_000140;
2;Gewürze;Varietät;Chili Jalapeño;Capsicum annuum (jalapeño);Chili;Mexiko;B6;3;Todo;0;;0;;LM-Standard;mild, frisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chili-jalapeno.png;GE_000141;
2;Gewürze;Stoff;Chiltepin (Wildchili);Capsicum annuum var. glabriusculum;Chili/Hot Pepper;"Nordmexiko; Südwest-USA";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chiltepin-wildchili.png;GE_000142;
2;Gewürze;Varietät;Chinarinde (Cinchona);Cinchona succirubra;Chinarinde;Südamerika;B11;4;Todo;0;;0;;LM/Pharma;bitter, chinin;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chinarinde-cinchona.png;GE_000143;
2;Gewürze;Stoff;Chuncho Kakao;Theobroma cacao (Landrasse);Kakao (Peru);"Cusco; Peru";B9;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/chuncho-kakao.png;GE_000144;
2;Gewürze;Stoff;Cocoa Nibs geröstet;Theobroma cacao (Nibs);Nibs;Global;B9;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cocoa-nibs-geroestet.png;GE_000145;
2;Gewürze;Stoff;Criollo Kakaobohnen;Theobroma cacao (Criollo);Kakao-Varietät;Mesoamerika/Venezuela;B9;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/criollo-kakaobohnen.png;GE_000146;
2;Gewürze;Varietät;Cubeben (Comet tail);Piper cubeba;Pfeffer-Verwandte;Indonesien;B4;3;Todo;0;;0;;Lebensmittelstandard;kampferig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/cubeben-comet-tail.png;GE_000147;
2;Gewürze;Stoff;Dill (Samen);Anethum graveolens (Früchte);Brotgewürz (regional);"Skandinavien; Baltikum";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/dill-samen.png;GE_000148;
2;Gewürze;Stoff;Durian;Durio zibethinus (Frucht);Exotische Frucht;Südostasien;B9;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/durian.png;GE_000149;
2;Gewürze;Chemische Substanz;Eugenol (Isolat);Eugenol (C10H12O2);Nelken;global;B5;2;Todo;0;;0;;Kosmetik/Novel Food;Hauptaroma;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/eugenol-isolat.png;GE_000150;
2;Gewürze;Stoff;Feijoa;Acca sellowiana (Frucht);Exotische Frucht;"Südbrasilien; Uruguay";B9;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/feijoa.png;GE_000151;
2;Gewürze;Stoff;Fenchel (Samen);Foeniculum vulgare subsp. vulgare var. dulce;Brotgewürz;"Südeuropa; Mitteleuropa";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fenchel-samen.png;GE_000152;
2;Gewürze;Varietät;Fenchel süß;Foeniculum vulgare var. dulce;Brotgewürz;Europa;B9;3;Todo;0;;0;;LM-Standard;süßlich;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fenchel-suess.png;GE_000153;
2;Gewürze;Varietät;Fenchelsamen;Foeniculum vulgare (semen);Fenchel;Mediterran;B9;3;Todo;0;;0;;LM-Standard;anisig, süß;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fenchelsamen.png;GE_000154;
2;Gewürze;Stoff;Fingerlime Öl (regional);Citrus australasica (Öl);Zitrusöl;Australien;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/fingerlime-oel-regional.png;GE_000155;
2;Gewürze;Stoff;Forastero Kakaobohnen;Theobroma cacao (Forastero);Kakao-Varietät;Westafrika;B9;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/forastero-kakaobohnen.png;GE_000156;
2;Gewürze;Stoff;Frangipani Absolue;Plumeria spp. (Absolue);Duft-Blüte;"Indien; Südostasien";B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/frangipani-absolue.png;GE_000157;
2;Gewürze;Varietät;Galgant, größer;Alpinia galanga (major);Galgant;Thailand;B7;3;Todo;0;;0;;LM-Standard;stark;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/galgant-groesser.png;GE_000158;
2;Gewürze;Varietät;Galgant, kleiner;Alpinia officinarum;Galgant;China;B7;2;Todo;0;;0;;LM-Standard;feiner;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/galgant-kleiner.png;GE_000159;
2;Gewürze;Stoff;Gochugaru (Koreanischer Chili);Capsicum annuum (Flocken);Chili/Hot Pepper;Korea;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/gochugaru-koreanischer-chili.png;GE_000160;
2;Gewürze;Stoff;Grapefruit weiß/pink;Citrus × paradisi (Öl);Zitrusöl;"USA; Israel";B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/grapefruit-weiss-pink.png;GE_000161;
2;Gewürze;Stoff;Grapefruitöl (pink/weiß);Citrus × paradisi (kaltgepresst);Zitrusöl;"USA; Israel";B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/grapefruitoel-pink-weiss.png;GE_000162;
2;Gewürze;Handelsprodukt;Grüner Pfeffer in Lake;Piper nigrum (grün, eingelegt);Grüner Pfeffer;global;B4;3;Todo;0;;0;;lebensmittelstandard;pickled;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/gruener-pfeffer-in-lake.png;GE_000163;
2;Gewürze;Varietät;Guarana;Paullinia cupana (semen);Guarana;Amazonas;B27;4;Todo;0;;0;;LM-Standard;koffeinhaltig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/guarana.png;GE_000164;
2;Gewürze;Varietät;Guaraná Extrakt;Paullinia cupana extr.;Guarana;Amazonas;B27;3;Todo;0;;0;;LM-Standard;Stimulans;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/guarana-extrakt.png;GE_000165;
2;Gewürze;Varietät;Habanero;Capsicum chinense;Chili;Mexiko;B8;4;Todo;0;;0;;LM-Standard;extrem scharf;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/habanero.png;GE_000166;
2;Gewürze;Stoff;Habanero (diverse Sorten);Capsicum chinense (Gruppe Habanero);Chili/Hot Pepper;"Mexiko; Karibik";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/habanero-diverse-sorten.png;GE_000167;
2;Gewürze;Stoff;Hibiskus (Karkadeh);Hibiscus sabdariffa (Calyces);Aromatische Blüten;"Sahel; Ägypten; Karibik";B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/hibiskus-karkadeh.png;GE_000168;
2;Gewürze;Stoff;Holunderblüte;Sambucus nigra (Flores);Aromatische Blüten;Europa;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/holunderbluete.png;GE_000169;
2;Gewürze;Stoff;Honeysuckle Accord (nat.-inspiriert);Lonicera spp. (Parfümakkord);Duft-Blüte (Akkord);Global;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/honeysuckle-accord-nat-inspiriert.png;GE_000170;
2;Gewürze;Stoff;Indischer Zimt;Cinnamomum verum (Indien);Zimt;Indien;B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/indischer-zimt.png;GE_000171;
2;Gewürze;Varietät;Ingwer, getrocknet;Zingiber officinale (dried);Ingwer;Indien;B7;3;Todo;0;;0;;LM-Standard;schärfer;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ingwer-getrocknet.png;GE_000172;
2;Gewürze;Varietät;Ingwer, jung (Green ginger);Zingiber officinale (young);Ingwer;Indien;B7;3;Todo;0;;0;;LM-Standard;mild, saftig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/gewuerze/ingwer-jung-green-ginger.png;GE_000173;
